,MedInc,Latitude,Longitude
16073,4.8516,37.75,-122.49
16074,3.4583,37.74,-122.49
16075,4.0208,37.74,-122.48
16076,4.131,37.74,-122.48
16077,3.9236,37.74,-122.48
16078,6.2642,37.73,-122.49
16079,3.8333,37.74,-122.49
16080,4.3909,37.74,-122.49
16081,4.5744,37.74,-122.49
16082,5.1681,37.73,-122.48
16083,5.2598,37.73,-122.48
16084,5.1991,37.73,-122.49
16085,3.9219,37.73,-122.49
16086,5.6204,37.73,-122.49
16087,3.1359,37.73,-122.48
16088,3.2059,37.72,-122.47
16089,3.5296,37.71,-122.48
16090,4.1116,37.72,-122.48
16091,3.2321,37.72,-122.48
16092,3.7083,37.76,-122.5
16093,3.1406,37.76,-122.5
16094,3.9464,37.76,-122.5
16095,3.8333,37.76,-122.5
16096,4.5329,37.76,-122.5
16097,4.1419,37.75,-122.5
16098,4.0985,37.75,-122.5
16099,2.8448,37.76,-122.51
16100,3.0465,37.76,-122.51
16101,3.2792,37.76,-122.51
16102,4.2644,37.76,-122.5
16103,3.3393,37.76,-122.5
16104,4.3859,37.75,-122.5
16105,3.4919,37.75,-122.5
16106,3.96,37.76,-122.54
16107,2.9632,37.75,-122.5
16108,3.7969,37.74,-122.5
16109,3.7552,37.74,-122.5
16110,5.6826,37.74,-122.49
16111,3.5,37.74,-122.5
16112,3.875,37.74,-122.5
16113,4.0217,37.75,-122.5
16114,4.0625,37.74,-122.5
16115,3.9583,37.74,-122.5
16116,4.3611,37.74,-122.5
16117,4.1786,37.74,-122.54
16118,4.1029,37.79,-122.46
16119,2.9293,37.78,-122.46
16120,3.0265,37.78,-122.46
16121,3.7419,37.79,-122.46
16122,3.7887,37.78,-122.46
16123,2.7431,37.78,-122.47
16124,3.7292,37.78,-122.47
16125,4.75,37.79,-122.47
16126,2.8125,37.79,-122.47
16127,3.9688,37.79,-122.47
16128,3.5221,37.78,-122.47
16129,4.1339,37.78,-122.47
16130,3.129,37.78,-122.48
16131,4.1148,37.79,-122.48
16132,3.1653,37.78,-122.48
16133,3.2028,37.78,-122.49
16134,3.6148,37.78,-122.49
16135,9.1881,37.79,-122.48
16136,6.1407,37.79,-122.49
16137,10.7058,37.79,-122.49
16138,3.4236,37.78,-122.46
16139,3.4605,37.78,-122.46
16140,3.2396,37.78,-122.46
16141,2.8553,37.78,-122.46
16142,3.9375,37.77,-122.46
16143,4.1635,37.77,-122.47
16144,4.0652,37.78,-122.47
16145,3.1989,37.78,-122.47
16146,3.1392,37.78,-122.47
16147,4.0208,37.78,-122.47
16148,4.1856,37.78,-122.47
16149,3.8571,37.77,-122.47
16150,3.4883,37.78,-122.48
16151,4.218,37.78,-122.48
16152,3.8899,37.77,-122.48
16153,3.5588,37.78,-122.48
16154,3.5865,37.78,-122.48
16155,3.0877,37.78,-122.49
16156,3.0278,37.78,-122.49
16157,3.7036,37.77,-122.49
16158,4.125,37.77,-122.5
16159,2.6719,37.78,-122.49
16160,3.6429,37.78,-122.49
16161,4.2414,37.78,-122.49
16162,3.5833,37.78,-122.5
16163,3.9954,37.77,-122.5
16164,5.0562,37.77,-122.5
16165,3.5833,37.77,-122.5
16166,3.7167,37.78,-122.5
16167,4.7328,37.78,-122.51
16168,4.0353,37.78,-122.51
16169,2.9201,37.79,-122.55
16170,3.4051,37.81,-122.47
16171,15.0001,37.79,-122.5
16172,3.527,37.72,-122.54
16173,1.2387,37.72,-122.42
16174,2.7083,37.72,-122.36
16175,10.2264,37.74,-122.39
16176,6.1359,37.75,-122.4
16177,4.2708,37.71,-122.38
16178,3.3625,37.71,-122.4
16179,0.9365,37.96,-121.28
16180,1.1094,37.95,-121.28
16181,1.2904,37.95,-121.28
16182,1.2411,37.96,-121.29
16183,0.8738,37.96,-121.29
16184,0.7714,37.95,-121.29
16185,2.2024,37.95,-121.3
16186,0.7917,37.95,-121.29
16187,1.7875,37.96,-121.3
16188,2.3393,37.96,-121.31
16189,1.2962,37.97,-121.29
16190,1.3438,37.96,-121.29
16191,1.3191,37.96,-121.29
16192,1.125,37.96,-121.3
16193,3.6591,37.96,-121.3
16194,1.7788,37.96,-121.3
16195,3.2260000000000004,37.96,-121.31
16196,3.3466,37.96,-121.31
16197,1.65,37.97,-121.28
16198,1.425,37.96,-121.27
16199,1.7212,37.95,-121.27
16200,1.8261,37.95,-121.27
16201,1.7386,37.94,-121.27
16202,1.4688,37.94,-121.28
16203,1.7039,37.94,-121.28
16204,0.696,37.95,-121.29
16205,2.0303,37.94,-121.29
16206,1.2625,37.95,-121.32
16207,1.9531,37.94,-121.31
16208,1.3417,37.94,-121.3
16209,2.375,37.94,-121.3
16210,2.625,37.94,-121.32
16211,3.6094,37.96,-121.31
16212,3.1845,37.96,-121.32
16213,2.0398,37.96,-121.32
16214,2.5488,37.96,-121.33
16215,2.1284,37.96,-121.34
16216,1.7885,37.95,-121.32
16217,2.7656,37.96,-121.32
16218,3.765,37.97,-121.34
16219,3.0354,37.96,-121.34
16220,3.1406,37.97,-121.35
16221,3.9922,37.96,-121.36
16222,5.8995,37.96,-121.35
16223,3.0660000000000003,37.98,-121.32
16224,3.4625,37.98,-121.33
16225,3.5404,37.97,-121.33
16226,3.3235,37.97,-121.32
16227,2.9107,37.97,-121.32
16228,2.5195,37.96,-121.33
16229,3.5703,37.97,-121.33
16230,2.0043,37.97,-121.33
16231,3.0625,37.98,-121.31
16232,4.061,37.97,-121.3
16233,5.1915,37.97,-121.31
16234,3.6667,37.97,-121.31
16235,2.625,37.98,-121.29
16236,1.7794,37.97,-121.29
16237,2.5043,37.98,-121.29
16238,4.175,37.98,-121.3
16239,2.2981,37.97,-121.3
16240,3.4141,37.99,-121.29
16241,1.5152,37.99,-121.29
16242,2.6673,37.99,-121.3
16243,2.6364,37.98,-121.3
16244,2.8854,37.99,-121.28
16245,2.1265,37.98,-121.26
16246,2.5714,37.98,-121.27
16247,2.6812,37.98,-121.27
16248,2.1429,37.98,-121.28
16249,1.6944,37.99,-121.29
16250,1.1141,37.97,-121.27
16251,2.5,37.96,-121.26
16252,1.962,37.96,-121.27
16253,2.5625,37.96,-121.27
16254,0.9782,37.98,-121.26
16255,1.5329,37.98,-121.25
16256,2.5536,37.97,-121.26
16257,1.7895,37.97,-121.25
16258,2.3056,37.96,-121.26
16259,3.0352,37.97,-121.26
16260,2.0375,37.97,-121.25
16261,1.7898,37.96,-121.26
16262,2.0817,37.95,-121.25
16263,1.725,37.95,-121.26
16264,2.1583,37.95,-121.26
16265,1.275,37.96,-121.27
16266,2.5234,37.96,-121.26
16267,2.4866,37.96,-121.25
16268,1.9187,37.96,-121.24
16269,1.9402,37.95,-121.25
16270,3.7734,37.95,-121.24
16271,1.7798,37.94,-121.25
16272,2.8705,37.94,-121.24
16273,2.0893,37.93,-121.24
16274,2.3269,37.94,-121.25
16275,2.0833,37.93,-121.25
16276,1.4583,37.93,-121.26
16277,1.7574,37.94,-121.26
16278,2.125,37.93,-121.27
16279,1.9375,37.94,-121.28
16280,2.1705,37.92,-121.28
16281,1.8814,37.94,-121.28
16282,2.551,37.93,-121.29
16283,2.7829,37.93,-121.29
16284,2.1591,37.93,-121.28
16285,2.4412,37.92,-121.28
16286,3.1053,37.92,-121.29
16287,1.69,37.91,-121.28
16288,2.4667,37.93,-121.31
16289,1.7694,37.92,-121.3
16290,1.1964,37.98,-121.24
16291,2.1991,37.97,-121.24
16292,2.875,37.96,-121.24
16293,1.6563,37.96,-121.23
16294,1.5539,37.96,-121.23
16295,2.625,37.95,-121.23
16296,2.401,37.97,-121.22
16297,1.9875,37.96,-121.22
16298,2.625,37.96,-121.22
16299,2.4097,37.92,-121.25
16300,1.8958,37.92,-121.23
16301,5.3224,38.0,-121.36
16302,3.675,38.0,-121.35
16303,3.4231,38.0,-121.35
16304,10.0088,38.01,-121.37
16305,3.5982,38.01,-121.35
16306,4.0221,38.01,-121.36
16307,2.3339,38.01,-121.36
16308,4.5278,38.01,-121.36
16309,3.2872,38.01,-121.34
16310,5.318,38.01,-121.33
16311,4.0444,38.0,-121.34
16312,3.2889,38.0,-121.33
16313,5.9191,38.01,-121.33
16314,2.6765,38.01,-121.32
16315,2.7045,38.01,-121.32
16316,2.0091,38.0,-121.32
16317,2.213,38.0,-121.32
16318,3.1369,38.0,-121.33
16319,2.5,37.99,-121.33
16320,3.9615,37.99,-121.34
16321,6.556,37.99,-121.34
16322,1.3729,37.99,-121.31
16323,1.3531,37.98,-121.32
16324,5.143,37.98,-121.33
16325,2.7031,37.98,-121.33
16326,4.2589,37.99,-121.36
16327,5.3002,37.98,-121.34
16328,4.3008,38.02,-121.33
16329,5.1202,38.02,-121.34
16330,3.1827,38.02,-121.33
16331,4.3008,38.02,-121.33
16332,4.4063,38.03,-121.34
16333,4.918,38.03,-121.33
16334,5.5427,38.04,-121.36
16335,5.5842,38.04,-121.35
16336,3.7206,38.04,-121.35
16337,5.0285,38.04,-121.36
16338,5.6147,38.05,-121.34
16339,3.6083,38.04,-121.34
16340,4.6477,38.04,-121.33
16341,2.2961,38.03,-121.33
16342,4.875,38.03,-121.32
16343,4.5179,38.04,-121.33
16344,5.1878,38.04,-121.33
16345,5.7201,38.03,-121.35
16346,4.9861,38.03,-121.34
16347,2.8403,38.02,-121.35
16348,4.1739,38.03,-121.35
16349,3.7375,38.03,-121.36
16350,3.428,38.02,-121.35
16351,4.1719,38.02,-121.36
16352,3.5684,38.03,-121.36
16353,4.5,38.04,-121.32
16354,3.7413,38.03,-121.31
16355,2.5742,38.03,-121.32
16356,3.5379,38.02,-121.32
16357,2.5212,38.03,-121.31
16358,1.9698,38.0,-121.29
16359,1.886,37.99,-121.31
16360,1.7774,38.0,-121.3
16361,3.2788,38.01,-121.3
16362,2.6495,38.0,-121.3
16363,4.3958,38.0,-121.31
16364,3.9792,38.0,-121.31
16365,2.7981,38.02,-121.31
16366,3.994,38.01,-121.3
16367,3.0729,38.02,-121.32
16368,2.8348,38.01,-121.31
16369,1.4274,38.01,-121.31
16370,4.0156,38.04,-121.3
16371,3.1471,38.03,-121.3
16372,4.0227,38.03,-121.3
16373,3.1779,38.04,-121.29
16374,2.2672,38.03,-121.29
16375,3.0907,38.03,-121.28
16376,2.5842,38.03,-121.29
16377,3.9265,38.03,-121.28
16378,2.5437,38.02,-121.29
16379,2.5473,38.02,-121.3
16380,2.505,38.03,-121.3
16381,2.8523,38.02,-121.3
16382,2.375,38.0,-121.29
16383,4.4871,38.01,-121.29
16384,3.175,38.02,-121.28
16385,3.75,38.01,-121.29
16386,3.4107,38.05,-121.27
16387,2.9821,38.02,-121.27
16388,1.15,38.05,-121.3
16389,3.5735,38.05,-121.25
16390,4.9861,38.04,-121.25
16391,2.6994,38.01,-121.25
16392,6.1805,38.04,-121.23
16393,5.5376,38.04,-121.22
16394,6.6605,38.03,-121.25
16395,2.8167,38.0,-121.22
16396,2.4342,38.01,-121.24
16397,2.8958,38.0,-121.25
16398,2.3333,37.99,-121.26
16399,2.4688,38.0,-121.24
16400,5.5693,37.99,-121.23
16401,5.0362,37.98,-121.23
16402,6.0582,37.97,-121.2
16403,3.225,38.04,-121.19
16404,1.4732,38.03,-121.16
16405,3.3882,38.02,-121.2
16406,2.4674,37.99,-121.18
16407,3.6389,37.97,-121.17
16408,2.7958,37.95,-121.23
16409,2.1513,37.93,-121.19
16410,1.125,37.94,-121.23
16411,4.75,37.93,-121.22
16412,2.8676,37.95,-121.22
16413,2.5625,37.96,-121.18
16414,2.625,37.9,-121.24
16415,3.1719,37.88,-121.26
16416,0.9614,37.9,-121.28
16417,1.6458,37.88,-121.27
16418,2.9531,37.87,-121.27
16419,2.9,37.9,-121.31
16420,5.7485,37.89,-121.29
16421,2.6563,37.87,-121.29
16422,3.65,37.87,-121.23
16423,2.2891,37.94,-121.49
16424,2.6842,37.88,-121.38
16425,2.2619,38.13,-121.47
16426,2.0284,38.22,-121.42
16427,4.3553,38.15,-121.36
16428,3.5,38.16,-121.32
16429,5.5942,38.13,-121.32
16430,5.5057,38.09,-121.35
16431,3.9323,38.15,-121.32
16432,3.95,38.12,-121.23
16433,3.6312,38.11,-121.23
16434,6.4562,38.09,-121.23
16435,2.0625,38.09,-121.26
16436,2.0694,38.09,-121.3
16437,3.1917,38.07,-121.29
16438,3.0592,38.07,-121.25
16439,3.875,38.14,-121.29
16440,3.2123,38.14,-121.3
16441,3.2338,38.14,-121.29
16442,2.515,38.14,-121.29
16443,2.3917,38.13,-121.29
16444,2.8942,38.13,-121.3
16445,3.2303,38.13,-121.3
16446,4.8787,38.15,-121.29
16447,3.3987,38.14,-121.28
16448,2.2883,38.14,-121.27
16449,2.125,38.14,-121.27
16450,4.119,38.14,-121.28
16451,4.0625,38.13,-121.28
16452,2.1979,38.13,-121.27
16453,2.1771,38.13,-121.27
16454,2.5401,38.13,-121.28
16455,2.8237,38.12,-121.28
16456,2.4949,38.12,-121.27
16457,5.0,38.13,-121.29
16458,5.0528,38.13,-121.3
16459,3.9607,38.12,-121.29
16460,7.6889,38.12,-121.3
16461,4.196000000000001,38.11,-121.3
16462,2.4482,38.11,-121.27
16463,3.8825,38.11,-121.28
16464,3.8672,38.11,-121.27
16465,2.5556,38.1,-121.28
16466,3.775,38.1,-121.29
16467,1.9238,38.13,-121.27
16468,2.5587,38.12,-121.27
16469,2.2188,38.13,-121.26
16470,1.8575,38.12,-121.26
16471,3.2993,38.13,-121.25
16472,4.2448,38.11,-121.26
16473,3.1284,38.11,-121.26
16474,2.3,38.14,-121.25
16475,3.5333,38.14,-121.26
16476,1.75,38.13,-121.27
16477,2.0875,38.13,-121.26
16478,3.3929,38.22,-121.24
16479,3.475,38.16,-121.22
16480,4.0924,38.17,-121.28
16481,3.6398,38.21,-121.32
16482,2.4906,38.16,-121.16
16483,3.5774,38.16,-121.14
16484,3.6528,38.25,-121.06
16485,4.0365,38.21,-121.15
16486,2.9875,38.14,-121.05
16487,2.4545,38.19,-121.09
16488,3.7687,38.13,-121.19
16489,4.8125,38.07,-121.18
16490,4.7069,38.0,-120.97
16491,3.275,37.93,-121.05
16492,2.9241,38.04,-121.11
16493,4.517,38.03,-121.09
16494,3.4265,38.0,-121.12
16495,2.9083,37.8,-120.99
16496,3.6107,37.8,-121.0
16497,2.7857,37.79,-120.98
16498,2.883,37.84,-120.97
16499,3.8534,37.77,-120.96
16500,2.5643,37.78,-121.04
16501,2.6830000000000003,37.86,-121.06
16502,2.4598,37.74,-121.13
16503,3.4643,37.74,-121.13
16504,2.3924,37.73,-121.12
16505,3.6016,37.74,-121.13
16506,3.3158,37.73,-121.13
16507,4.4213,37.74,-121.11
16508,3.3578,37.8,-121.1
16509,4.1833,37.76,-121.11
16510,3.4426,37.73,-121.16
16511,3.4009,37.76,-121.25
16512,2.6368,37.72,-121.22
16513,3.6378,37.81,-121.22
16514,2.1186,37.8,-121.22
16515,2.125,37.8,-121.22
16516,2.995,37.81,-121.21
16517,2.7443,37.8,-121.21
16518,2.1786,37.8,-121.21
16519,1.4853,37.8,-121.21
16520,1.6724,37.79,-121.21
16521,2.6053,37.8,-121.21
16522,5.193,37.81,-121.21
16523,3.7546,37.8,-121.2
16524,3.5625,37.8,-121.2
16525,2.4798,37.79,-121.2
16526,4.0972,37.8,-121.2
16527,5.0369,37.81,-121.21
16528,3.5365,37.88,-121.17
16529,3.8472,37.82,-121.17
16530,4.4423,37.83,-121.2
16531,7.3718,37.81,-121.2
16532,2.7321,37.81,-121.19
16533,1.9464,37.79,-121.18
16534,3.375,37.78,-121.2
16535,4.8229,37.78,-121.23
16536,4.075,37.79,-121.24
16537,2.7083,37.79,-121.27
16538,1.6111,37.8,-121.22
16539,1.7228,37.79,-121.22
16540,2.5025,37.79,-121.22
16541,4.0815,37.79,-121.23
16542,4.4766,37.79,-121.22
16543,2.7734,37.79,-121.23
16544,2.2254,37.8,-121.23
16545,3.5595,37.81,-121.24
16546,4.2431,37.81,-121.23
16547,4.0125,37.81,-121.22
16548,3.1964,37.82,-121.22
16549,5.5591,37.81,-121.23
16550,4.6821,37.82,-121.23
16551,4.9271,37.82,-121.23
16552,4.0208,37.84,-121.23
16553,5.1047,37.82,-121.24
16554,2.2391,37.85,-121.3
16555,3.1429,37.81,-121.31
16556,3.7292,37.8,-121.29
16557,2.6458,37.82,-121.27
16558,2.5156,37.83,-121.28
16559,3.65,37.82,-121.28
16560,4.1298,37.77,-121.37
16561,4.15,37.74,-121.4
16562,2.6181,37.78,-121.43
16563,5.0176,37.77,-121.48
16564,4.3229,37.75,-121.52
16565,5.1629,37.73,-121.46
16566,5.75,37.72,-121.45
16567,6.0389,37.7,-121.44
16568,4.3696,37.71,-121.42
16569,4.1855,37.76,-121.42
16570,3.5242,37.75,-121.42
16571,4.8021,37.74,-121.42
16572,2.825,37.74,-121.42
16573,3.15,37.74,-121.42
16574,4.3687,37.75,-121.42
16575,3.1333,37.75,-121.43
16576,2.75,37.75,-121.43
16577,3.3611,37.75,-121.43
16578,3.0865,37.74,-121.43
16579,3.5789,37.74,-121.43
16580,2.1424,37.75,-121.43
16581,3.6312,37.76,-121.43
16582,5.0443,37.76,-121.44
16583,4.6173,37.75,-121.45
16584,3.5096,37.74,-121.44
16585,4.2768,37.75,-121.44
16586,3.4821,37.75,-121.44
16587,1.1957,37.74,-121.42
16588,1.6937,37.74,-121.43
16589,1.725,37.74,-121.43
16590,3.1319,37.74,-121.44
16591,5.3321,37.73,-121.44
16592,2.9955,37.73,-121.43
16593,5.9934,37.73,-121.42
16594,1.9792,37.72,-121.29
16595,4.3015,37.67,-121.32
16596,4.6625,37.58,-121.47
16597,3.8158,35.69,-120.9
16598,3.23,35.76,-120.93
16599,2.2165,35.76,-120.7
16600,1.6303,35.65,-120.69
16601,2.0076,35.64,-120.69
16602,2.4567,35.62,-120.69
16603,2.9167,35.62,-120.69
16604,3.3472,35.63,-120.72
16605,4.2841,35.63,-120.67
16606,3.8661,35.62,-120.67
16607,2.6528,35.59,-120.63
16608,2.9926,35.65,-120.64
16609,3.7303,35.74,-120.47
16610,2.8110000000000004,35.56,-120.29
16611,4.475,35.6,-120.6
16612,3.24,35.52,-121.11
16613,3.8019,35.55,-121.14
16614,3.4799,35.58,-121.12
16615,3.6908,35.4,-120.92
16616,2.3075,35.38,-120.85
16617,2.7344,35.39,-120.86
16618,2.7043,35.4,-120.86
16619,3.0187,35.41,-120.87
16620,3.7738,35.42,-120.94
16621,2.6864,35.44,-120.95
16622,2.8173,35.37,-120.85
16623,2.7266,35.36,-120.83
16624,2.6205,35.35,-120.84
16625,2.5552,35.37,-120.84
16626,1.65,35.37,-120.89
16627,3.6412,35.33,-120.84
16628,4.4766,35.33,-120.83
16629,3.3958,35.32,-120.82
16630,3.2226,35.32,-120.83
16631,3.4762,35.32,-120.84
16632,3.588,35.33,-120.9
16633,3.526,35.32,-120.84
16634,2.8493,35.31,-120.84
16635,4.9359,35.3,-120.84
16636,2.5172,35.31,-120.82
16637,3.587,35.33,-120.8
16638,3.2112,35.6,-121.1
16639,3.1818,35.29,-120.65
16640,1.9647,35.29,-120.66
16641,1.7031,35.29,-120.66
16642,0.7025,35.3,-120.67
16643,1.0298,35.32,-120.65
16644,6.3144,35.28,-120.62
16645,1.4492,35.29,-120.65
16646,2.5455,35.28,-120.65
16647,4.2411,35.27,-120.65
16648,2.5129,35.27,-120.65
16649,2.1507,35.26,-120.64
16650,5.156000000000001,35.27,-120.63
16651,2.084,35.29,-120.66
16652,1.4036,35.28,-120.66
16653,2.1786,35.28,-120.66
16654,2.6208,35.27,-120.65
16655,2.8009,35.27,-120.66
16656,1.6875,35.27,-120.66
16657,3.7337,35.27,-120.66
16658,2.2656,35.26,-120.66
16659,2.2165,35.3,-120.67
16660,4.6719,35.31,-120.7
16661,3.25,35.29,-120.68
16662,2.2847,35.28,-120.69
16663,3.0833,35.29,-120.67
16664,4.625,35.26,-120.69
16665,4.6071,35.28,-120.7
16666,5.4287,35.27,-120.71
16667,3.2464,35.26,-120.68
16668,2.794,35.25,-120.69
16669,4.2639,35.32,-120.7
16670,5.0267,35.24,-120.52
16671,2.2868,35.25,-120.68
16672,1.6563,35.34,-120.69
16673,3.7635,35.19,-120.81
16674,5.9676,35.2,-120.66
16675,3.5352,35.14,-120.7
16676,3.0938,35.14,-120.68
16677,1.9653,35.13,-120.66
16678,1.7878,35.13,-120.63
16679,4.849,35.15,-120.64
16680,4.6776,35.13,-120.59
16681,4.4033,35.13,-120.56
16682,2.8824,35.12,-120.57
16683,3.5242,35.11,-120.57
16684,3.155,35.11,-120.59
16685,3.4509,35.12,-120.6
16686,2.5792,35.12,-120.61
16687,2.1702,35.12,-120.59
16688,2.2625,35.11,-120.6
16689,3.5744,35.11,-120.59
16690,2.6974,35.12,-120.61
16691,2.7301,35.13,-120.61
16692,2.9821,35.12,-120.61
16693,3.3062,35.11,-120.61
16694,2.9615,35.12,-120.65
16695,2.7128,35.13,-120.62
16696,2.0292,35.11,-120.62
16697,2.655,35.12,-120.62
16698,2.1042,35.1,-120.66
16699,2.4003,35.1,-120.61
16700,3.0536,35.1,-120.61
16701,2.6875,35.1,-120.6
16702,1.4726,35.0,-120.58
16703,4.6167,35.06,-120.61
16704,3.3603,35.07,-120.56
16705,4.3611,35.06,-120.52
16706,4.5461,35.1,-120.3
16707,3.851,35.17,-120.43
16708,4.0403,35.18,-120.57
16709,2.8203,35.05,-120.48
16710,2.9375,35.04,-120.47
16711,3.5682,35.03,-120.5
16712,2.9798,35.02,-120.48
16713,2.925,35.52,-120.69
16714,4.3218,35.51,-120.68
16715,3.7672,35.5,-120.68
16716,3.2813,35.5,-120.67
16717,3.3125,35.5,-120.66
16718,2.8285,35.49,-120.66
16719,3.225,35.48,-120.65
16720,2.5437,35.46,-120.64
16721,4.1375,35.49,-120.69
16722,2.7798,35.48,-120.68
16723,3.3438,35.48,-120.67
16724,3.9063,35.47,-120.66
16725,4.5179,35.46,-120.66
16726,3.5,35.55,-120.7
16727,3.6667,35.52,-120.76
16728,5.2508,35.5,-120.71
16729,5.0947,35.48,-120.56
16730,3.0602,35.2,-119.93
16731,3.1641,35.35,-120.49
16732,4.1875,35.41,-120.65
16733,2.1154,35.47,-120.64
16734,3.3816,37.68,-122.4
16735,4.1146,37.68,-122.4
16736,5.966,37.69,-122.32
16737,2.4113,37.7,-122.41
16738,3.6827,37.71,-122.42
16739,4.6098,37.71,-122.43
16740,4.7708,37.7,-122.43
16741,4.9318,37.7,-122.44
16742,4.0125,37.7,-122.45
16743,4.5417,37.71,-122.45
16744,4.7639,37.71,-122.45
16745,5.1788,37.7,-122.45
16746,3.5035,37.7,-122.46
16747,4.0833,37.69,-122.46
16748,3.3214,37.7,-122.46
16749,3.6588,37.7,-122.47
16750,2.483,37.71,-122.46
16751,3.65,37.71,-122.46
16752,3.84,37.7,-122.46
16753,4.5341,37.7,-122.47
16754,3.5,37.71,-122.47
16755,3.1958,37.71,-122.46
16756,3.049,37.7,-122.48
16757,3.0546,37.7,-122.48
16758,5.1149,37.71,-122.48
16759,6.1278,37.71,-122.48
16760,4.2472,37.7,-122.54
16761,4.6771,37.67,-122.49
16762,5.0659,37.68,-122.49
16763,5.2848,37.67,-122.49
16764,5.2811,37.7,-122.49
16765,4.5,37.69,-122.49
16766,3.4492,37.69,-122.48
16767,4.9375,37.69,-122.49
16768,4.7391,37.69,-122.49
16769,3.775,37.7,-122.47
16770,3.449,37.69,-122.47
16771,4.875,37.69,-122.47
16772,4.4821,37.69,-122.48
16773,4.2421,37.69,-122.48
16774,3.4375,37.69,-122.46
16775,2.9413,37.68,-122.46
16776,3.5909,37.69,-122.47
16777,4.6447,37.69,-122.47
16778,4.5337,37.68,-122.47
16779,5.5647,37.68,-122.48
16780,3.3906,37.67,-122.48
16781,5.1054,37.67,-122.48
16782,5.3311,37.68,-122.49
16783,2.964,37.67,-122.48
16784,3.0625,37.69,-122.45
16785,4.4286,37.67,-122.45
16786,5.5845,37.67,-122.47
16787,5.7535,37.66,-122.47
16788,4.1303,37.67,-122.46
16789,5.4221,37.66,-122.46
16790,5.2573,37.65,-122.46
16791,4.7813,37.67,-122.45
16792,5.3446,37.66,-122.45
16793,5.3398,37.66,-122.46
16794,4.7755,37.66,-122.45
16795,3.9722,37.65,-122.44
16796,4.3039,37.66,-122.43
16797,3.1927,37.66,-122.44
16798,4.7639,37.66,-122.44
16799,4.425,37.67,-122.44
16800,5.1205,37.67,-122.42
16801,3.8438,37.66,-122.41
16802,4.7361,37.66,-122.42
16803,4.9236,37.66,-122.42
16804,4.125,37.66,-122.42
16805,4.475,37.66,-122.41
16806,3.0052,37.66,-122.41
16807,3.6667,37.66,-122.41
16808,4.6103,37.66,-122.41
16809,3.2833,37.66,-122.41
16810,3.5039,37.65,-122.41
16811,2.6631,37.66,-122.42
16812,4.5493,37.66,-122.43
16813,3.8565,37.65,-122.42
16814,4.1033,37.64,-122.43
16815,4.207,37.64,-122.43
16816,6.2498,37.64,-122.45
16817,5.3922,37.64,-122.46
16818,4.8096,37.65,-122.46
16819,4.5938,37.64,-122.46
16820,4.6452,37.65,-122.47
16821,5.4694,37.66,-122.53
16822,4.0556,37.65,-122.53
16823,4.2593,37.65,-122.48
16824,5.155,37.63,-122.49
16825,3.525,37.63,-122.49
16826,3.2446,37.63,-122.49
16827,2.9087,37.63,-122.53
16828,12.5,37.64,-122.48
16829,5.4364,37.61,-122.47
16830,4.4286,37.62,-122.54
16831,5.1282,37.59,-122.49
16832,4.3542,37.59,-122.5
16833,4.25,37.6,-122.5
16834,4.1827,37.59,-122.55
16835,2.2375,37.58,-122.51
16836,4.0795,37.6,-122.49
16837,5.3991,37.59,-122.48
16838,4.5556,37.57,-122.48
16839,5.7653,37.59,-122.46
16840,5.0479,37.63,-122.46
16841,6.7206,37.62,-122.45
16842,5.747999999999999,37.63,-122.45
16843,4.7625,37.63,-122.44
16844,4.9732,37.63,-122.43
16845,4.1692,37.61,-122.43
16846,4.25,37.62,-122.41
16847,3.8214,37.61,-122.41
16848,4.7,37.61,-122.42
16849,6.3443,37.62,-122.42
16850,4.4643,37.62,-122.42
16851,4.1513,37.61,-122.42
16852,3.43,37.63,-122.42
16853,4.8295,37.62,-122.42
16854,4.8,37.62,-122.42
16855,4.4091,37.62,-122.42
16856,3.2216,37.62,-122.41
16857,3.1058,37.62,-122.4
16858,2.639,37.63,-122.41
16859,2.225,37.64,-122.42
16860,3.5214,37.63,-122.43
16861,2.375,37.63,-122.42
16862,4.2262,37.63,-122.41
16863,3.0,37.63,-122.41
16864,4.0238,37.62,-122.4
16865,4.4464,37.64,-122.41
16866,3.1628,37.61,-122.4
16867,3.3632,37.6,-122.38
16868,2.56,37.6,-122.39
16869,5.7398,37.61,-122.41
16870,4.7381,37.61,-122.41
16871,4.1364,37.6,-122.41
16872,5.8783,37.6,-122.42
16873,6.3719,37.6,-122.41
16874,6.2946,37.59,-122.41
16875,5.6493,37.59,-122.41
16876,3.5817,37.6,-122.4
16877,6.221,37.6,-122.4
16878,4.652,37.6,-122.39
16879,4.375,37.6,-122.39
16880,6.1323,37.59,-122.39
16881,6.2306,37.59,-122.4
16882,3.0744,37.59,-122.38
16883,4.6628,37.59,-122.38
16884,7.8997,37.58,-122.39
16885,6.358,37.58,-122.4
16886,6.0374,37.59,-122.39
16887,6.4865,37.57,-122.39
16888,5.048,37.6,-122.37
16889,3.4412,37.59,-122.37
16890,5.7837,37.59,-122.38
16891,5.7245,37.59,-122.37
16892,4.4,37.58,-122.37
16893,8.4704,37.58,-122.38
16894,6.471,37.58,-122.38
16895,5.0756,37.58,-122.36
16896,4.0987,37.58,-122.36
16897,4.7404,37.58,-122.37
16898,4.5486,37.58,-122.37
16899,5.6206,37.59,-122.34
16900,4.7917,37.58,-122.33
